id,ma_thiet_bi,associated_with,loai_id,hang_san_xuat_id,so_dang_ky,so_giay_dang_kiem,nam_san_xuat,nam_su_dung,so_khung,so_may,dv_so_huu_id,dv_quan_ly_id,dv_thue_id,khu_vuc_id,model_id,ghi_chu,tag_1,last_modified_by_user_id,created_at,updated_at
1157,R-80R-0071,80R-0071,28,43,,80R-0071,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1158,R-80R-0040,80R-0040,28,43,,80R-0040,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1159,R-80R-0067,80R-0067,28,43,,80R-0067,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1160,R-80R-0076,80R-0076,28,43,,80R-0076,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1161,R-80R-0061,80R-0061,28,43,,80R-0061,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1162,R-80R-0038,80R-0038,28,43,,80R-0038,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1163,R-80R-0068,80R-0068,28,43,,80R-0068,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1164,R-80R-0065,80R-0065,28,43,,80R-0065,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1165,R-80R-0059,80R-0059,28,43,,80R-0059,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1166,R-80R-0058,80R-0058,28,43,,80R-0058,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1167,R-80R-0078,80R-0078,28,43,,80R-0078,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1168,R-80R-0033,80R-0033,28,43,,80R-0033,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1169,R-80R-0035,80R-0035,28,43,,80R-0035,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1170,R-80R-0070,80R-0070,28,43,,80R-0070,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1171,R-80R-0031,80R-0031,28,43,,80R-0031,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1172,R-80R-0039,80R-0039,28,43,,80R-0039,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1173,R-80R-0069,80R-0069,28,43,,80R-0069,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1174,R-80R-0043,80R-0043,28,43,,80R-0043,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1175,R-80R-0088,80R-0088,28,43,,80R-0088,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1176,R-80R-0057,80R-0057,28,43,,80R-0057,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1177,R-80R-0080,80R-0080,28,43,,80R-0080,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1178,R-80R-0072,80R-0072,28,43,,80R-0072,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1179,R-80R-0025,80R-0025,28,43,,80R-0025,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1180,R-80R-0046,80R-0046,28,43,,80R-0046,2001,2001,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1181,R-80R-0729,80R-0729,28,43,,80R-0729,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1182,R-80R-0734,80R-0734,28,43,,80R-0734,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1183,R-80R-0724,80R-0724,28,43,,80R-0724,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1184,R-80R-0726,80R-0726,28,43,,80R-0726,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1185,R-80R-0075,80R-0075,28,43,,80R-0075,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1186,R-80R-0728,80R-0728,28,43,,80R-0728,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1187,R-80R-0023,80R-0023,28,43,,80R-0023,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1188,R-80R-0022,80R-0022,28,43,,80R-0022,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1189,R-80R-0027,80R-0027,28,43,,80R-0027,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1190,R-80R-0084,80R-0084,28,43,,80R-0084,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1191,R-80R-0064,80R-0064,28,43,,80R-0064,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1192,R-80R-0055,80R-0055,28,43,,80R-0055,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1193,R-80R-0087,80R-0087,28,43,,80R-0087,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1194,R-NA,NA,28,43,,,2006,2006,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1195,R-80R-0012,80R-0012,27,43,,80R-0012,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1196,R-80R-0015,80R-0015,27,43,,80R-0015,2004,2004,,,13,10,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1197,R-80R-0016,80R-0016,27,43,,80R-0016,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1198,R-80R-0019,80R-0019,27,43,,80R-0019,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1199,R-80R-0020,80R-0020,27,43,,80R-0020,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1200,R-80R-0021,80R-0021,27,43,,80R-0021,2004,2004,,,13,10,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1201,R-NA,NA,27,43,,,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1202,R-NA,NA,27,43,,,2004,2004,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1203,R-101,101,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1204,R-102,102,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1205,R-103,103,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1206,R-104,104,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1207,R-105,105,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1208,R-106,106,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1209,R-107,107,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1210,R-108,108,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1211,R-109,109,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1212,R-110,110,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1213,R-111,111,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1214,R-112,112,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1215,R-113,113,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1216,R-114,114,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1217,R-115,115,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1218,R-116,116,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1219,R-117,117,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1220,R-118,118,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1221,R-119,119,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1222,R-120,120,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1223,R-121,121,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1224,R-122,122,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1225,R-123,123,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1226,R-124,124,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1227,R-125,125,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1228,R-126,126,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1229,R-127,127,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1230,R-128,128,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1231,R-129,129,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1232,R-130,130,29,43,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1233,R-CPCL01,CPCL01,28,43,,51R-049.37,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1234,R-CPCL02,CPCL02,28,43,,51R-049.16,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1235,R-CPCL03,CPCL03,28,43,,51R-049.00,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1236,R-CPCL04,CPCL04,28,43,,51R-051.59,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1237,R-CPCL05,CPCL05,28,43,,51R-051.79,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1238,R-CPCL06,CPCL06,28,43,,51R-050.11,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1239,R-CPCL07,CPCL07,28,43,,51R-050.18,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1240,R-CPCL08,CPCL08,28,43,,51R-051.75,2011,2011,,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1241,TVCL-RM01,TVCL-RM01,28,43,,80R-0049,2014,2014,,,2,7,1000,13,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1242,TVCL-RM02,TVCL-RM02,28,43,,80R-0090,2014,2014,,,2,7,1000,13,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1243,TVCL-RM03,TVCL-RM03,28,43,,51R-028.90,2014,2014,,,2,28,1000,13,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1244,TVCL-RM04,TVCL-RM04,28,43,,51R-004.92,2014,2014,,,2,28,1000,13,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1245,TVCL-RM05,TVCL-RM05,28,43,,50R-001.70,2014,2014,,,2,28,1000,13,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1246,TVCL-RM06,TVCL-RM06,28,43,,51R-077.20,2014,2014,RRCS40393EC000566,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1247,TVCL-RM07,TVCL-RM07,28,43,,51R-078.05,2014,2014,RRCS40393EC000563,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1248,TVCL-RM08,TVCL-RM08,28,43,,51R-063.97,2014,2014,RRCS40393EC000480,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1249,TVCL-RM09,TVCL-RM09,28,43,,51R-064.23,2014,2014,RRCS40393EC000482,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1250,TVCL-RM10,TVCL-RM10,28,43,,51R-065.25,2014,2014,RRCS40393EC000479,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1251,TVCL-RM11,TVCL-RM11,28,43,,51C-065.58,2014,2014,RRCS40393EC000481,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1252,TVCL-RM12,TVCL-RM12,28,43,,51R-077.82,2014,2014,RRCS40393EC000568,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1253,TVCL-RM13,TVCL-RM13,28,43,,51R-055.25,2014,2014,RRCS40393EC000451,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1254,TVCL-RM14,TVCL-RM14,28,43,,51R-055.44,2014,2014,RRCS40393EC000450,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1255,TVCL-RM15,TVCL-RM15,28,43,,51R-064.27,2014,2014,RRCS40393EC000478,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1256,TVCL-RM16,TVCL-RM16,28,43,,51R-079.17,2014,2014,RRCS40393EC000562,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1257,TVCL-RM17,TVCL-RM17,28,43,,51R-077.50,2014,2014,RRCS40393EC000564,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1258,TVCL-RM18,TVCL-RM18,28,43,,51R-063.55,2014,2014,RRCS40393EC000484,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1259,TVCL-RM19,TVCL-RM19,28,43,,51R-055.67,2014,2014,RRCS40393EC000449,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1260,TVCL-RM20,TVCL-RM20,28,43,,51R-064.80,2014,2014,RRCS40393EC000483,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1261,TVCL-RM21,TVCL-RM21,28,43,,51R-079.21,2014,2014,RRCS40393EC000567,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1262,TVCL-RM22,TVCL-RM22,28,43,,51R-078.15,2014,2014,RRCS40393EC000565,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1263,TVLB-RM01,TVLB-RM01,28,49,,60R-006.83,0,0,RRL4OF3XDEU000063,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1264,TVLB-RM02,TVLB-RM02,28,49,,60R-006.90,0,0,RRL4OF3XDEU000064,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1265,TVLB-RM03,TVLB-RM03,28,49,,60R-005.79,0,0,RRL4OF3XDEU000065,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1266,TVLB-RM04,TVLB-RM04,28,49,,60R-005.22,0,0,RRL4OF3XDEU000066,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1267,TVLB-RM05,TVLB-RM05,28,49,,60R-006.03,0,0,RRL4OF3XDEU000067,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1268,TVLB-RM06,TVLB-RM06,28,49,,60R-005.77,0,0,RRL4OF3XDEU000068,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1269,TVLB-RM07,TVLB-RM07,28,49,,60R-005.66,0,0,RRL4OF3XDEU000069,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1270,TVLB-RM08,TVLB-RM08,28,49,,60R-005.60,0,0,RRL4OF3XDEU000070,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1271,TVLB-RM09,TVLB-RM09,28,49,,60R-006.97,0,0,RRL4OF3XDEU000071,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1272,TVLB-RM10,TVLB-RM10,28,49,,60R-006.22,0,0,RRL4OF3XDEU000072,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1273,R-CM01,CM01,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1274,R-CM02,CM02,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1275,R-CM03,CM03,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1276,R-CM04,CM04,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1277,R-CM05,CM05,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:53","2015-05-04 08:55:53"
1278,R-CM06,CM06,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1279,R-CM07,CM07,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1280,R-CM08,CM08,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1281,R-CM09,CM09,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1282,R-CM10,CM10,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1283,R-CM11,CM11,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1284,R-CM12,CM12,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1285,R-CM13,CM13,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1286,R-CM14,CM14,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1287,R-CM15,CM15,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1288,R-CM16,CM16,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1289,R-CM17,CM17,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1290,R-CM18,CM18,29,43,,,0,0,,,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1291,R-51R-05662,51R-05662,28,49,51R-05662,3370,0,0,2000640,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1292,R-51R-05757,51R-05757,28,49,51R-05757,3373,0,0,2000638,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1293,R-51R-05613,51R-05613,28,49,51R-05613,3368,0,0,2000637,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1294,R-51R-05770,51R-05770,28,49,51R-05770,3366,0,0,2000628,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1295,R-51R-05682,51R-05682,28,49,51R-05682,3372,0,0,2000639,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1296,R-51R-05690,51R-05690,28,49,51R-05690,3371,0,0,2000634,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1297,R-51R-05553,51R-05553,28,49,51R-05553,3346,0,0,2000629,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1298,R-51R-05579,51R-05579,28,49,51R-05579,3348,0,0,2000641,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1299,R-51R-05775,51R-05775,28,49,51R-05775,3375,0,0,2000636,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1300,R-51R-05728,51R-05728,28,49,51R-05728,3374,0,0,2000635,,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1301,QH55_90,QH55-90,39,19,QH55-90,,2010,2010,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1302,QH55_80,QH55-80,39,19,QH55-80,,2010,2010,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1303,QH52_48,QH52-48,39,19,QH52-48,,2004,2004,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1304,QH50_59,QH50-59,39,19,QH50-59,,2000,2000,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1305,QH55_01,QH55-01,39,19,QH55-01,,2010,2010,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1306,QH48_20,QH48-20,41,19,QH48-20,,1995,1995,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1307,QH54_38,QH54-38,41,19,QH54-38,,2009,2009,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1308,QH55_19,QH55-19,41,19,QH55-19,,2010,2010,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1309,QH51_45,QH51-45,40,19,QH51-45,,2001,2001,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1310,QH52_46,QH52-46,40,19,QH52-46,,2004,2004,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1311,QH51_66,QH51-66,40,19,QH51-66,,2002,2002,,,2,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1312,QH51_67,QH51-67,40,19,QH51-67,,2002,2002,,,13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1313,QH49_96,QH49-96,40,19,QH49-96,,1999,1999,,,2,24,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1314,QH55_69,QH55-69,40,19,QH55-69,,2010,2010,,,2,43,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1315,QH55_70,QH55-70,40,19,QH55-70,,2010,2010,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1316,QH48_62,QH48-62,39,50,QH48-62,,1996,1996,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1317,QH53_18,QH53-18,40,51,QH53-18,,2005,2005,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1318,QH54_97,QH51-97,39,52,QH51-97,,2008,2008,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1319,QH54_98,QH54-98,39,52,QH54-98,,2008,2008,,,2,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1320,QH56_38,QH56-38,25,25,QH56-38,,2010,2010,,,6,6,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1321,QH56_58,QH56-58,40,19,QH56-58,,2010,2010,,,20,20,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1322,QH56_78,QH56-78,39,19,QH56-78,,2009,2009,,,3,3,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1323,QH35_07,QH35-07,36,53,QH35-07,,1993,1993,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1324,QH51_92,QH51-92,31,25,QH51-92,,2003,2003,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1325,QH53_19,QH53-19,25,54,QH53-19,,2005,2005,,,2,23,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1326,QH57_60,QH57-60,26,19,QH57-60,,2011,2011,,,2,19,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1327,QH57_66,QH57-66,26,19,QH57-66,,2011,2011,,,2,19,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1328,QH56_37,QH56-37,40,52,QH56-37,,2010,2010,,,2,6,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
